profileID,respID,qID,altID,obsID,price,Training_Program,Meal_Plan,Gamification,Counseling,Combined_Training_Session
65,240,2,1,1914,20,Yes,No,Yes,Yes,Yes
9,240,2,2,1914,30,No,Yes,No,Yes,No
28,240,2,3,1914,10,Yes,No,No,No,No
20,240,3,1,1915,20,No,Yes,Yes,Yes,No
7,240,3,2,1915,10,No,Yes,No,Yes,No
47,240,3,3,1915,20,Yes,Yes,Yes,No,No
72,240,4,1,1916,30,Yes,Yes,Yes,Yes,Yes
5,240,4,2,1916,20,Yes,No,No,Yes,No
10,240,4,3,1916,10,Yes,Yes,No,Yes,No
41,240,5,1,1917,20,Yes,No,Yes,No,No
24,240,5,2,1917,30,Yes,Yes,Yes,Yes,No
29,240,5,3,1917,20,Yes,No,No,No,No
25,240,6,1,1918,10,No,No,No,No,No
79,240,6,2,1918,10,No,Yes,No,No,Yes
77,240,6,3,1918,20,Yes,No,No,No,Yes
71,240,7,1,1919,20,Yes,Yes,Yes,Yes,Yes
9,240,7,2,1919,30,No,Yes,No,Yes,No
22,240,7,3,1919,10,Yes,Yes,Yes,Yes,No
42,240,8,1,1920,30,Yes,No,Yes,No,No
57,240,8,2,1920,30,No,Yes,No,Yes,Yes
66,240,8,3,1920,30,Yes,No,Yes,Yes,Yes
96,241,1,1,1921,30,Yes,Yes,Yes,No,Yes
94,241,1,2,1921,10,Yes,Yes,Yes,No,Yes
60,241,1,3,1921,30,Yes,Yes,No,Yes,Yes
71,241,2,1,1922,20,Yes,Yes,Yes,Yes,Yes
2,241,2,2,1922,20,No,No,No,Yes,No
5,241,2,3,1922,20,Yes,No,No,Yes,No
5,241,3,1,1923,20,Yes,No,No,Yes,No
71,241,3,2,1923,20,Yes,Yes,Yes,Yes,Yes
52,241,3,3,1923,10,Yes,No,No,Yes,Yes
54,241,4,1,1924,30,Yes,No,No,Yes,Yes
60,241,4,2,1924,30,Yes,Yes,No,Yes,Yes
48,241,4,3,1924,30,Yes,Yes,Yes,No,No
10,241,5,1,1925,10,Yes,Yes,No,Yes,No
75,241,5,2,1925,30,No,No,No,No,Yes
73,241,5,3,1925,10,No,No,No,No,Yes
38,241,6,1,1926,20,No,No,Yes,No,No
41,241,6,2,1926,20,Yes,No,Yes,No,No
76,241,6,3,1926,10,Yes,No,No,No,Yes
41,241,7,1,1927,20,Yes,No,Yes,No,No
66,241,7,2,1927,30,Yes,No,Yes,Yes,Yes
74,241,7,3,1927,20,No,No,No,No,Yes
75,241,8,1,1928,30,No,No,No,No,Yes
26,241,8,2,1928,20,No,No,No,No,No
89,241,8,3,1928,20,Yes,No,Yes,No,Yes
65,242,1,1,1929,20,Yes,No,Yes,Yes,Yes
92,242,1,2,1929,20,No,Yes,Yes,No,Yes
96,242,1,3,1929,30,Yes,Yes,Yes,No,Yes
30,242,2,1,1930,30,Yes,No,No,No,No
75,242,2,2,1930,30,No,No,No,No,Yes
27,242,2,3,1930,30,No,No,No,No,No
10,242,3,1,1931,10,Yes,Yes,No,Yes,No
66,242,3,2,1931,30,Yes,No,Yes,Yes,Yes
62,242,3,3,1931,20,No,No,Yes,Yes,Yes
9,242,4,1,1932,30,No,Yes,No,Yes,No
54,242,4,2,1932,30,Yes,No,No,Yes,Yes
8,242,4,3,1932,20,No,Yes,No,Yes,No
65,242,5,1,1933,20,Yes,No,Yes,Yes,Yes
64,242,5,2,1933,10,Yes,No,Yes,Yes,Yes
25,242,5,3,1933,10,No,No,No,No,No
58,242,6,1,1934,10,Yes,Yes,No,Yes,Yes
34,242,6,2,1934,10,Yes,Yes,No,No,No
57,242,6,3,1934,30,No,Yes,No,Yes,Yes
88,242,7,1,1935,10,Yes,No,Yes,No,Yes
24,242,7,2,1935,30,Yes,Yes,Yes,Yes,No
67,242,7,3,1935,10,No,Yes,Yes,Yes,Yes
93,242,8,1,1936,30,No,Yes,Yes,No,Yes
5,242,8,2,1936,20,Yes,No,No,Yes,No
91,242,8,3,1936,10,No,Yes,Yes,No,Yes
95,243,1,1,1937,20,Yes,Yes,Yes,No,Yes
60,243,1,2,1937,30,Yes,Yes,No,Yes,Yes
93,243,1,3,1937,30,No,Yes,Yes,No,Yes
44,243,2,1,1938,20,No,Yes,Yes,No,No
71,243,2,2,1938,20,Yes,Yes,Yes,Yes,Yes
80,243,2,3,1938,20,No,Yes,No,No,Yes
28,243,3,1,1939,10,Yes,No,No,No,No
12,243,3,2,1939,30,Yes,Yes,No,Yes,No
46,243,3,3,1939,10,Yes,Yes,Yes,No,No
19,243,4,1,1940,10,No,Yes,Yes,Yes,No
24,243,4,2,1940,30,Yes,Yes,Yes,Yes,No
45,243,4,3,1940,30,No,Yes,Yes,No,No
91,243,5,1,1941,10,No,Yes,Yes,No,Yes
20,243,5,2,1941,20,No,Yes,Yes,Yes,No
42,243,5,3,1941,30,Yes,No,Yes,No,No
88,243,6,1,1942,10,Yes,No,Yes,No,Yes
65,243,6,2,1942,20,Yes,No,Yes,Yes,Yes
20,243,6,3,1942,20,No,Yes,Yes,Yes,No
81,243,7,1,1943,30,No,Yes,No,No,Yes
49,243,7,2,1943,10,No,No,No,Yes,Yes
74,243,7,3,1943,20,No,No,No,No,Yes
63,243,8,1,1944,30,No,No,Yes,Yes,Yes
31,243,8,2,1944,10,No,Yes,No,No,No
36,243,8,3,1944,30,Yes,Yes,No,No,No
57,244,1,1,1945,30,No,Yes,No,Yes,Yes
51,244,1,2,1945,30,No,No,No,Yes,Yes
2,244,1,3,1945,20,No,No,No,Yes,No
17,244,2,1,1946,20,Yes,No,Yes,Yes,No
87,244,2,2,1946,30,No,No,Yes,No,Yes
20,244,2,3,1946,20,No,Yes,Yes,Yes,No
63,244,3,1,1947,30,No,No,Yes,Yes,Yes
66,244,3,2,1947,30,Yes,No,Yes,Yes,Yes
40,244,3,3,1947,10,Yes,No,Yes,No,No
70,244,4,1,1948,10,Yes,Yes,Yes,Yes,Yes
48,244,4,2,1948,30,Yes,Yes,Yes,No,No
80,244,4,3,1948,20,No,Yes,No,No,Yes
2,244,5,1,1949,20,No,No,No,Yes,No
11,244,5,2,1949,20,Yes,Yes,No,Yes,No
28,244,5,3,1949,10,Yes,No,No,No,No
85,244,6,1,1950,10,No,No,Yes,No,Yes
13,244,6,2,1950,10,No,No,Yes,Yes,No
22,244,6,3,1950,10,Yes,Yes,Yes,Yes,No
68,244,7,1,1951,20,No,Yes,Yes,Yes,Yes
89,244,7,2,1951,20,Yes,No,Yes,No,Yes
40,244,7,3,1951,10,Yes,No,Yes,No,No
90,244,8,1,1952,30,Yes,No,Yes,No,Yes
51,244,8,2,1952,30,No,No,No,Yes,Yes
68,244,8,3,1952,20,No,Yes,Yes,Yes,Yes
15,245,1,1,1953,30,No,No,Yes,Yes,No
9,245,1,2,1953,30,No,Yes,No,Yes,No
21,245,1,3,1953,30,No,Yes,Yes,Yes,No
90,245,2,1,1954,30,Yes,No,Yes,No,Yes
68,245,2,2,1954,20,No,Yes,Yes,Yes,Yes
45,245,2,3,1954,30,No,Yes,Yes,No,No
96,245,3,1,1955,30,Yes,Yes,Yes,No,Yes
3,245,3,2,1955,30,No,No,No,Yes,No
84,245,3,3,1955,30,Yes,Yes,No,No,Yes
9,245,4,1,1956,30,No,Yes,No,Yes,No
56,245,4,2,1956,20,No,Yes,No,Yes,Yes
46,245,4,3,1956,10,Yes,Yes,Yes,No,No
71,245,5,1,1957,20,Yes,Yes,Yes,Yes,Yes
88,245,5,2,1957,10,Yes,No,Yes,No,Yes
29,245,5,3,1957,20,Yes,No,No,No,No
46,245,6,1,1958,10,Yes,Yes,Yes,No,No
90,245,6,2,1958,30,Yes,No,Yes,No,Yes
86,245,6,3,1958,20,No,No,Yes,No,Yes
28,245,7,1,1959,10,Yes,No,No,No,No
64,245,7,2,1959,10,Yes,No,Yes,Yes,Yes
41,245,7,3,1959,20,Yes,No,Yes,No,No
62,245,8,1,1960,20,No,No,Yes,Yes,Yes
72,245,8,2,1960,30,Yes,Yes,Yes,Yes,Yes
51,245,8,3,1960,30,No,No,No,Yes,Yes
39,246,1,1,1961,30,No,No,Yes,No,No
19,246,1,2,1961,10,No,Yes,Yes,Yes,No
24,246,1,3,1961,30,Yes,Yes,Yes,Yes,No
11,246,2,1,1962,20,Yes,Yes,No,Yes,No
19,246,2,2,1962,10,No,Yes,Yes,Yes,No
7,246,2,3,1962,10,No,Yes,No,Yes,No
72,246,3,1,1963,30,Yes,Yes,Yes,Yes,Yes
70,246,3,2,1963,10,Yes,Yes,Yes,Yes,Yes
35,246,3,3,1963,20,Yes,Yes,No,No,No
5,246,4,1,1964,20,Yes,No,No,Yes,No
51,246,4,2,1964,30,No,No,No,Yes,Yes
22,246,4,3,1964,10,Yes,Yes,Yes,Yes,No
93,246,5,1,1965,30,No,Yes,Yes,No,Yes
35,246,5,2,1965,20,Yes,Yes,No,No,No
72,246,5,3,1965,30,Yes,Yes,Yes,Yes,Yes
96,246,6,1,1966,30,Yes,Yes,Yes,No,Yes
30,246,6,2,1966,30,Yes,No,No,No,No
63,246,6,3,1966,30,No,No,Yes,Yes,Yes
43,246,7,1,1967,10,No,Yes,Yes,No,No
94,246,7,2,1967,10,Yes,Yes,Yes,No,Yes
37,246,7,3,1967,10,No,No,Yes,No,No
78,246,8,1,1968,30,Yes,No,No,No,Yes
33,246,8,2,1968,30,No,Yes,No,No,No
74,246,8,3,1968,20,No,No,No,No,Yes
62,247,1,1,1969,20,No,No,Yes,Yes,Yes
88,247,1,2,1969,10,Yes,No,Yes,No,Yes
94,247,1,3,1969,10,Yes,Yes,Yes,No,Yes
72,247,2,1,1970,30,Yes,Yes,Yes,Yes,Yes
76,247,2,2,1970,10,Yes,No,No,No,Yes
32,247,2,3,1970,20,No,Yes,No,No,No
41,247,3,1,1971,20,Yes,No,Yes,No,No
96,247,3,2,1971,30,Yes,Yes,Yes,No,Yes
89,247,3,3,1971,20,Yes,No,Yes,No,Yes
38,247,4,1,1972,20,No,No,Yes,No,No
79,247,4,2,1972,10,No,Yes,No,No,Yes
39,247,4,3,1972,30,No,No,Yes,No,No
61,247,5,1,1973,10,No,No,Yes,Yes,Yes
58,247,5,2,1973,10,Yes,Yes,No,Yes,Yes
63,247,5,3,1973,30,No,No,Yes,Yes,Yes
85,247,6,1,1974,10,No,No,Yes,No,Yes
93,247,6,2,1974,30,No,Yes,Yes,No,Yes
52,247,6,3,1974,10,Yes,No,No,Yes,Yes
77,247,7,1,1975,20,Yes,No,No,No,Yes
56,247,7,2,1975,20,No,Yes,No,Yes,Yes
24,247,7,3,1975,30,Yes,Yes,Yes,Yes,No
3,247,8,1,1976,30,No,No,No,Yes,No
62,247,8,2,1976,20,No,No,Yes,Yes,Yes
60,247,8,3,1976,30,Yes,Yes,No,Yes,Yes
74,248,1,1,1977,20,No,No,No,No,Yes
96,248,1,2,1977,30,Yes,Yes,Yes,No,Yes
42,248,1,3,1977,30,Yes,No,Yes,No,No
82,248,2,1,1978,10,Yes,Yes,No,No,Yes
22,248,2,2,1978,10,Yes,Yes,Yes,Yes,No
73,248,2,3,1978,10,No,No,No,No,Yes
10,248,3,1,1979,10,Yes,Yes,No,Yes,No
15,248,3,2,1979,30,No,No,Yes,Yes,No
78,248,3,3,1979,30,Yes,No,No,No,Yes
26,248,4,1,1980,20,No,No,No,No,No
39,248,4,2,1980,30,No,No,Yes,No,No
52,248,4,3,1980,10,Yes,No,No,Yes,Yes
42,248,5,1,1981,30,Yes,No,Yes,No,No
86,248,5,2,1981,20,No,No,Yes,No,Yes
70,248,5,3,1981,10,Yes,Yes,Yes,Yes,Yes
15,248,6,1,1982,30,No,No,Yes,Yes,No
89,248,6,2,1982,20,Yes,No,Yes,No,Yes
63,248,6,3,1982,30,No,No,Yes,Yes,Yes
18,248,7,1,1983,30,Yes,No,Yes,Yes,No
39,248,7,2,1983,30,No,No,Yes,No,No
36,248,7,3,1983,30,Yes,Yes,No,No,No
95,248,8,1,1984,20,Yes,Yes,Yes,No,Yes
91,248,8,2,1984,10,No,Yes,Yes,No,Yes
52,248,8,3,1984,10,Yes,No,No,Yes,Yes
21,249,1,1,1985,30,No,Yes,Yes,Yes,No
80,249,1,2,1985,20,No,Yes,No,No,Yes
90,249,1,3,1985,30,Yes,No,Yes,No,Yes
52,249,2,1,1986,10,Yes,No,No,Yes,Yes
90,249,2,2,1986,30,Yes,No,Yes,No,Yes
56,249,2,3,1986,20,No,Yes,No,Yes,Yes
22,249,3,1,1987,10,Yes,Yes,Yes,Yes,No
26,249,3,2,1987,20,No,No,No,No,No
75,249,3,3,1987,30,No,No,No,No,Yes
21,249,4,1,1988,30,No,Yes,Yes,Yes,No
66,249,4,2,1988,30,Yes,No,Yes,Yes,Yes
42,249,4,3,1988,30,Yes,No,Yes,No,No
55,249,5,1,1989,10,No,Yes,No,Yes,Yes
24,249,5,2,1989,30,Yes,Yes,Yes,Yes,No
33,249,5,3,1989,30,No,Yes,No,No,No
47,249,6,1,1990,20,Yes,Yes,Yes,No,No
68,249,6,2,1990,20,No,Yes,Yes,Yes,Yes
78,249,6,3,1990,30,Yes,No,No,No,Yes
72,249,7,1,1991,30,Yes,Yes,Yes,Yes,Yes
27,249,7,2,1991,30,No,No,No,No,No
77,249,7,3,1991,20,Yes,No,No,No,Yes
57,249,8,1,1992,30,No,Yes,No,Yes,Yes
43,249,8,2,1992,10,No,Yes,Yes,No,No
37,249,8,3,1992,10,No,No,Yes,No,No
28,250,1,1,1993,10,Yes,No,No,No,No
92,250,1,2,1993,20,No,Yes,Yes,No,Yes
21,250,1,3,1993,30,No,Yes,Yes,Yes,No
64,250,2,1,1994,10,Yes,No,Yes,Yes,Yes
33,250,2,2,1994,30,No,Yes,No,No,No
95,250,2,3,1994,20,Yes,Yes,Yes,No,Yes
22,250,3,1,1995,10,Yes,Yes,Yes,Yes,No
47,250,3,2,1995,20,Yes,Yes,Yes,No,No
73,250,3,3,1995,10,No,No,No,No,Yes
73,250,4,1,1996,10,No,No,No,No,Yes
53,250,4,2,1996,20,Yes,No,No,Yes,Yes
2,250,4,3,1996,20,No,No,No,Yes,No
31,250,5,1,1997,10,No,Yes,No,No,No
30,250,5,2,1997,30,Yes,No,No,No,No
54,250,5,3,1997,30,Yes,No,No,Yes,Yes
6,250,6,1,1998,30,Yes,No,No,Yes,No
3,250,6,2,1998,30,No,No,No,Yes,No
18,250,6,3,1998,30,Yes,No,Yes,Yes,No
95,250,7,1,1999,20,Yes,Yes,Yes,No,Yes
80,250,7,2,1999,20,No,Yes,No,No,Yes
72,250,7,3,1999,30,Yes,Yes,Yes,Yes,Yes
86,250,8,1,2000,20,No,No,Yes,No,Yes
56,250,8,2,2000,20,No,Yes,No,Yes,Yes
50,250,8,3,2000,20,No,No,No,Yes,Yes
50,251,1,1,2001,20,No,No,No,Yes,Yes
58,251,1,2,2001,10,Yes,Yes,No,Yes,Yes
43,251,1,3,2001,10,No,Yes,Yes,No,No
30,251,2,1,2002,30,Yes,No,No,No,No
95,251,2,2,2002,20,Yes,Yes,Yes,No,Yes
43,251,2,3,2002,10,No,Yes,Yes,No,No
24,251,3,1,2003,30,Yes,Yes,Yes,Yes,No
96,251,3,2,2003,30,Yes,Yes,Yes,No,Yes
81,251,3,3,2003,30,No,Yes,No,No,Yes
9,251,4,1,2004,30,No,Yes,No,Yes,No
13,251,4,2,2004,10,No,No,Yes,Yes,No
32,251,4,3,2004,20,No,Yes,No,No,No
37,251,5,1,2005,10,No,No,Yes,No,No
84,251,5,2,2005,30,Yes,Yes,No,No,Yes
78,251,5,3,2005,30,Yes,No,No,No,Yes
3,251,6,1,2006,30,No,No,No,Yes,No
93,251,6,2,2006,30,No,Yes,Yes,No,Yes
13,251,6,3,2006,10,No,No,Yes,Yes,No
39,251,7,1,2007,30,No,No,Yes,No,No
55,251,7,2,2007,10,No,Yes,No,Yes,Yes
27,251,7,3,2007,30,No,No,No,No,No
44,251,8,1,2008,20,No,Yes,Yes,No,No
50,251,8,2,2008,20,No,No,No,Yes,Yes
85,251,8,3,2008,10,No,No,Yes,No,Yes
36,252,1,1,2009,30,Yes,Yes,No,No,No
18,252,1,2,2009,30,Yes,No,Yes,Yes,No
14,252,1,3,2009,20,No,No,Yes,Yes,No
50,252,2,1,2010,20,No,No,No,Yes,Yes
25,252,2,2,2010,10,No,No,No,No,No
91,252,2,3,2010,10,No,Yes,Yes,No,Yes
2,252,3,1,2011,20,No,No,No,Yes,No
23,252,3,2,2011,20,Yes,Yes,Yes,Yes,No
69,252,3,3,2011,30,No,Yes,Yes,Yes,Yes
14,252,4,1,2012,20,No,No,Yes,Yes,No
74,252,4,2,2012,20,No,No,No,No,Yes
89,252,4,3,2012,20,Yes,No,Yes,No,Yes
51,252,5,1,2013,30,No,No,No,Yes,Yes
1,252,5,2,2013,10,No,No,No,Yes,No
76,252,5,3,2013,10,Yes,No,No,No,Yes
34,252,6,1,2014,10,Yes,Yes,No,No,No
40,252,6,2,2014,10,Yes,No,Yes,No,No
28,252,6,3,2014,10,Yes,No,No,No,No
68,252,7,1,2015,20,No,Yes,Yes,Yes,Yes
48,252,7,2,2015,30,Yes,Yes,Yes,No,No
50,252,7,3,2015,20,No,No,No,Yes,Yes
79,252,8,1,2016,10,No,Yes,No,No,Yes
6,252,8,2,2016,30,Yes,No,No,Yes,No
75,252,8,3,2016,30,No,No,No,No,Yes
46,253,1,1,2017,10,Yes,Yes,Yes,No,No
86,253,1,2,2017,20,No,No,Yes,No,Yes
81,253,1,3,2017,30,No,Yes,No,No,Yes
45,253,2,1,2018,30,No,Yes,Yes,No,No
2,253,2,2,2018,20,No,No,No,Yes,No
60,253,2,3,2018,30,Yes,Yes,No,Yes,Yes
9,253,3,1,2019,30,No,Yes,No,Yes,No
47,253,3,2,2019,20,Yes,Yes,Yes,No,No
15,253,3,3,2019,30,No,No,Yes,Yes,No
18,253,4,1,2020,30,Yes,No,Yes,Yes,No
7,253,4,2,2020,10,No,Yes,No,Yes,No
26,253,4,3,2020,20,No,No,No,No,No
66,253,5,1,2021,30,Yes,No,Yes,Yes,Yes
75,253,5,2,2021,30,No,No,No,No,Yes
72,253,5,3,2021,30,Yes,Yes,Yes,Yes,Yes
36,253,6,1,2022,30,Yes,Yes,No,No,No
81,253,6,2,2022,30,No,Yes,No,No,Yes
46,253,6,3,2022,10,Yes,Yes,Yes,No,No
79,253,7,1,2023,10,No,Yes,No,No,Yes
21,253,7,2,2023,30,No,Yes,Yes,Yes,No
7,253,7,3,2023,10,No,Yes,No,Yes,No
70,253,8,1,2024,10,Yes,Yes,Yes,Yes,Yes
14,253,8,2,2024,20,No,No,Yes,Yes,No
87,253,8,3,2024,30,No,No,Yes,No,Yes
47,254,1,1,2025,20,Yes,Yes,Yes,No,No
9,254,1,2,2025,30,No,Yes,No,Yes,No
40,254,1,3,2025,10,Yes,No,Yes,No,No
38,254,2,1,2026,20,No,No,Yes,No,No
31,254,2,2,2026,10,No,Yes,No,No,No
96,254,2,3,2026,30,Yes,Yes,Yes,No,Yes
37,254,3,1,2027,10,No,No,Yes,No,No
2,254,3,2,2027,20,No,No,No,Yes,No
71,254,3,3,2027,20,Yes,Yes,Yes,Yes,Yes
64,254,4,1,2028,10,Yes,No,Yes,Yes,Yes
60,254,4,2,2028,30,Yes,Yes,No,Yes,Yes
13,254,4,3,2028,10,No,No,Yes,Yes,No
54,254,5,1,2029,30,Yes,No,No,Yes,Yes
30,254,5,2,2029,30,Yes,No,No,No,No
21,254,5,3,2029,30,No,Yes,Yes,Yes,No
8,254,6,1,2030,20,No,Yes,No,Yes,No
68,254,6,2,2030,20,No,Yes,Yes,Yes,Yes
74,254,6,3,2030,20,No,No,No,No,Yes
16,254,7,1,2031,10,Yes,No,Yes,Yes,No
55,254,7,2,2031,10,No,Yes,No,Yes,Yes
75,254,7,3,2031,30,No,No,No,No,Yes
43,254,8,1,2032,10,No,Yes,Yes,No,No
23,254,8,2,2032,20,Yes,Yes,Yes,Yes,No
26,254,8,3,2032,20,No,No,No,No,No
27,255,1,1,2033,30,No,No,No,No,No
80,255,1,2,2033,20,No,Yes,No,No,Yes
5,255,1,3,2033,20,Yes,No,No,Yes,No
35,255,2,1,2034,20,Yes,Yes,No,No,No
21,255,2,2,2034,30,No,Yes,Yes,Yes,No
59,255,2,3,2034,20,Yes,Yes,No,Yes,Yes
70,255,3,1,2035,10,Yes,Yes,Yes,Yes,Yes
3,255,3,2,2035,30,No,No,No,Yes,No
50,255,3,3,2035,20,No,No,No,Yes,Yes
79,255,4,1,2036,10,No,Yes,No,No,Yes
5,255,4,2,2036,20,Yes,No,No,Yes,No
85,255,4,3,2036,10,No,No,Yes,No,Yes
66,255,5,1,2037,30,Yes,No,Yes,Yes,Yes
41,255,5,2,2037,20,Yes,No,Yes,No,No
53,255,5,3,2037,20,Yes,No,No,Yes,Yes
92,255,6,1,2038,20,No,Yes,Yes,No,Yes
73,255,6,2,2038,10,No,No,No,No,Yes
28,255,6,3,2038,10,Yes,No,No,No,No
44,255,7,1,2039,20,No,Yes,Yes,No,No
62,255,7,2,2039,20,No,No,Yes,Yes,Yes
49,255,7,3,2039,10,No,No,No,Yes,Yes
32,255,8,1,2040,20,No,Yes,No,No,No
18,255,8,2,2040,30,Yes,No,Yes,Yes,No
67,255,8,3,2040,10,No,Yes,Yes,Yes,Yes
15,256,1,1,2041,30,No,No,Yes,Yes,No
2,256,1,2,2041,20,No,No,No,Yes,No
17,256,1,3,2041,20,Yes,No,Yes,Yes,No
7,256,2,1,2042,10,No,Yes,No,Yes,No
10,256,2,2,2042,10,Yes,Yes,No,Yes,No
13,256,2,3,2042,10,No,No,Yes,Yes,No
50,256,3,1,2043,20,No,No,No,Yes,Yes
32,256,3,2,2043,20,No,Yes,No,No,No
48,256,3,3,2043,30,Yes,Yes,Yes,No,No
7,256,4,1,2044,10,No,Yes,No,Yes,No
79,256,4,2,2044,10,No,Yes,No,No,Yes
31,256,4,3,2044,10,No,Yes,No,No,No
7,256,5,1,2045,10,No,Yes,No,Yes,No
71,256,5,2,2045,20,Yes,Yes,Yes,Yes,Yes
13,256,5,3,2045,10,No,No,Yes,Yes,No
71,256,6,1,2046,20,Yes,Yes,Yes,Yes,Yes
68,256,6,2,2046,20,No,Yes,Yes,Yes,Yes
62,256,6,3,2046,20,No,No,Yes,Yes,Yes
16,256,7,1,2047,10,Yes,No,Yes,Yes,No
14,256,7,2,2047,20,No,No,Yes,Yes,No
13,256,7,3,2047,10,No,No,Yes,Yes,No
42,256,8,1,2048,30,Yes,No,Yes,No,No
6,256,8,2,2048,30,Yes,No,No,Yes,No
17,256,8,3,2048,20,Yes,No,Yes,Yes,No
92,257,1,1,2049,20,No,Yes,Yes,No,Yes
66,257,1,2,2049,30,Yes,No,Yes,Yes,Yes
13,257,1,3,2049,10,No,No,Yes,Yes,No
73,257,2,1,2050,10,No,No,No,No,Yes
47,257,2,2,2050,20,Yes,Yes,Yes,No,No
55,257,2,3,2050,10,No,Yes,No,Yes,Yes
67,257,3,1,2051,10,No,Yes,Yes,Yes,Yes
46,257,3,2,2051,10,Yes,Yes,Yes,No,No
54,257,3,3,2051,30,Yes,No,No,Yes,Yes
81,257,4,1,2052,30,No,Yes,No,No,Yes
75,257,4,2,2052,30,No,No,No,No,Yes
22,257,4,3,2052,10,Yes,Yes,Yes,Yes,No
43,257,5,1,2053,10,No,Yes,Yes,No,No
10,257,5,2,2053,10,Yes,Yes,No,Yes,No
82,257,5,3,2053,10,Yes,Yes,No,No,Yes
15,257,6,1,2054,30,No,No,Yes,Yes,No
26,257,6,2,2054,20,No,No,No,No,No
17,257,6,3,2054,20,Yes,No,Yes,Yes,No
71,257,7,1,2055,20,Yes,Yes,Yes,Yes,Yes
76,257,7,2,2055,10,Yes,No,No,No,Yes
52,257,7,3,2055,10,Yes,No,No,Yes,Yes
8,257,8,1,2056,20,No,Yes,No,Yes,No
56,257,8,2,2056,20,No,Yes,No,Yes,Yes
37,257,8,3,2056,10,No,No,Yes,No,No
15,258,1,1,2057,30,No,No,Yes,Yes,No
35,258,1,2,2057,20,Yes,Yes,No,No,No
93,258,1,3,2057,30,No,Yes,Yes,No,Yes
11,258,2,1,2058,20,Yes,Yes,No,Yes,No
86,258,2,2,2058,20,No,No,Yes,No,Yes
61,258,2,3,2058,10,No,No,Yes,Yes,Yes
5,258,3,1,2059,20,Yes,No,No,Yes,No
45,258,3,2,2059,30,No,Yes,Yes,No,No
12,258,3,3,2059,30,Yes,Yes,No,Yes,No
41,258,4,1,2060,20,Yes,No,Yes,No,No
29,258,4,2,2060,20,Yes,No,No,No,No
51,258,4,3,2060,30,No,No,No,Yes,Yes
12,258,5,1,2061,30,Yes,Yes,No,Yes,No
68,258,5,2,2061,20,No,Yes,Yes,Yes,Yes
5,258,5,3,2061,20,Yes,No,No,Yes,No
74,258,6,1,2062,20,No,No,No,No,Yes
21,258,6,2,2062,30,No,Yes,Yes,Yes,No
65,258,6,3,2062,20,Yes,No,Yes,Yes,Yes
96,258,7,1,2063,30,Yes,Yes,Yes,No,Yes
49,258,7,2,2063,10,No,No,No,Yes,Yes
19,258,7,3,2063,10,No,Yes,Yes,Yes,No
86,258,8,1,2064,20,No,No,Yes,No,Yes
1,258,8,2,2064,10,No,No,No,Yes,No
4,258,8,3,2064,10,Yes,No,No,Yes,No
55,259,1,1,2065,10,No,Yes,No,Yes,Yes
84,259,1,2,2065,30,Yes,Yes,No,No,Yes
87,259,1,3,2065,30,No,No,Yes,No,Yes
56,259,2,1,2066,20,No,Yes,No,Yes,Yes
57,259,2,2,2066,30,No,Yes,No,Yes,Yes
15,259,2,3,2066,30,No,No,Yes,Yes,No
86,259,3,1,2067,20,No,No,Yes,No,Yes
81,259,3,2,2067,30,No,Yes,No,No,Yes
27,259,3,3,2067,30,No,No,No,No,No
81,259,4,1,2068,30,No,Yes,No,No,Yes
89,259,4,2,2068,20,Yes,No,Yes,No,Yes
59,259,4,3,2068,20,Yes,Yes,No,Yes,Yes
76,259,5,1,2069,10,Yes,No,No,No,Yes
24,259,5,2,2069,30,Yes,Yes,Yes,Yes,No
75,259,5,3,2069,30,No,No,No,No,Yes
40,259,6,1,2070,10,Yes,No,Yes,No,No
39,259,6,2,2070,30,No,No,Yes,No,No
46,259,6,3,2070,10,Yes,Yes,Yes,No,No
7,259,7,1,2071,10,No,Yes,No,Yes,No
29,259,7,2,2071,20,Yes,No,No,No,No
91,259,7,3,2071,10,No,Yes,Yes,No,Yes
29,259,8,1,2072,20,Yes,No,No,No,No
80,259,8,2,2072,20,No,Yes,No,No,Yes
16,259,8,3,2072,10,Yes,No,Yes,Yes,No
93,260,1,1,2073,30,No,Yes,Yes,No,Yes
81,260,1,2,2073,30,No,Yes,No,No,Yes
87,260,1,3,2073,30,No,No,Yes,No,Yes
75,260,2,1,2074,30,No,No,No,No,Yes
54,260,2,2,2074,30,Yes,No,No,Yes,Yes
40,260,2,3,2074,10,Yes,No,Yes,No,No
87,260,3,1,2075,30,No,No,Yes,No,Yes
13,260,3,2,2075,10,No,No,Yes,Yes,No
75,260,3,3,2075,30,No,No,No,No,Yes
85,260,4,1,2076,10,No,No,Yes,No,Yes
90,260,4,2,2076,30,Yes,No,Yes,No,Yes
8,260,4,3,2076,20,No,Yes,No,Yes,No
48,260,5,1,2077,30,Yes,Yes,Yes,No,No
66,260,5,2,2077,30,Yes,No,Yes,Yes,Yes
44,260,5,3,2077,20,No,Yes,Yes,No,No
13,260,6,1,2078,10,No,No,Yes,Yes,No
3,260,6,2,2078,30,No,No,No,Yes,No
70,260,6,3,2078,10,Yes,Yes,Yes,Yes,Yes
58,260,7,1,2079,10,Yes,Yes,No,Yes,Yes
15,260,7,2,2079,30,No,No,Yes,Yes,No
80,260,7,3,2079,20,No,Yes,No,No,Yes
