profileID,respID,qID,altID,obsID,price,Training_Program,Meal_Plan,Gamification,Counseling,Combined_Training_Session
85,46,4,2,364,10,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
83,46,4,3,364,20,AI,personalized,Leaderboards,FALSE,Two Plus
16,46,5,1,365,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
91,46,5,2,365,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
49,46,5,3,365,10,generic,generic,Leaderboards,TRUE,Two Plus
77,46,6,1,366,20,AI,generic,Leaderboards,FALSE,Two Plus
62,46,6,2,366,20,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
9,46,6,3,366,30,generic,personalized,Leaderboards,TRUE,Two Max
40,46,7,1,367,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
28,46,7,2,367,10,AI,generic,Leaderboards,FALSE,Two Max
12,46,7,3,367,30,AI,personalized,Leaderboards,TRUE,Two Max
17,46,8,1,368,20,AI,generic,Challenges & Leaderboards,TRUE,Two Max
35,46,8,2,368,20,AI,personalized,Leaderboards,FALSE,Two Max
26,46,8,3,368,20,generic,generic,Leaderboards,FALSE,Two Max
26,47,1,1,369,20,generic,generic,Leaderboards,FALSE,Two Max
39,47,1,2,369,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
42,47,1,3,369,30,AI,generic,Challenges & Leaderboards,FALSE,Two Max
3,47,2,1,370,30,generic,generic,Leaderboards,TRUE,Two Max
45,47,2,2,370,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
85,47,2,3,370,10,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
54,47,3,1,371,30,AI,generic,Leaderboards,TRUE,Two Plus
81,47,3,2,371,30,generic,personalized,Leaderboards,FALSE,Two Plus
32,47,3,3,371,20,generic,personalized,Leaderboards,FALSE,Two Max
10,47,4,1,372,10,AI,personalized,Leaderboards,TRUE,Two Max
55,47,4,2,372,10,generic,personalized,Leaderboards,TRUE,Two Plus
49,47,4,3,372,10,generic,generic,Leaderboards,TRUE,Two Plus
2,47,5,1,373,20,generic,generic,Leaderboards,TRUE,Two Max
54,47,5,2,373,30,AI,generic,Leaderboards,TRUE,Two Plus
12,47,5,3,373,30,AI,personalized,Leaderboards,TRUE,Two Max
62,47,6,1,374,20,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
13,47,6,2,374,10,generic,generic,Challenges & Leaderboards,TRUE,Two Max
60,47,6,3,374,30,AI,personalized,Leaderboards,TRUE,Two Plus
33,47,7,1,375,30,generic,personalized,Leaderboards,FALSE,Two Max
68,47,7,2,375,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
67,47,7,3,375,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
85,47,8,1,376,10,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
44,47,8,2,376,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
35,47,8,3,376,20,AI,personalized,Leaderboards,FALSE,Two Max
28,48,1,1,377,10,AI,generic,Leaderboards,FALSE,Two Max
58,48,1,2,377,10,AI,personalized,Leaderboards,TRUE,Two Plus
81,48,1,3,377,30,generic,personalized,Leaderboards,FALSE,Two Plus
73,48,2,1,378,10,generic,generic,Leaderboards,FALSE,Two Plus
90,48,2,2,378,30,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
76,48,2,3,378,10,AI,generic,Leaderboards,FALSE,Two Plus
44,48,3,1,379,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
61,48,3,2,379,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
36,48,3,3,379,30,AI,personalized,Leaderboards,FALSE,Two Max
52,48,4,1,380,10,AI,generic,Leaderboards,TRUE,Two Plus
56,48,4,2,380,20,generic,personalized,Leaderboards,TRUE,Two Plus
74,48,4,3,380,20,generic,generic,Leaderboards,FALSE,Two Plus
25,48,5,1,381,10,generic,generic,Leaderboards,FALSE,Two Max
18,48,5,2,381,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
6,48,5,3,381,30,AI,generic,Leaderboards,TRUE,Two Max
72,48,6,1,382,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
40,48,6,2,382,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
22,48,6,3,382,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
71,48,7,1,383,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
57,48,7,2,383,30,generic,personalized,Leaderboards,TRUE,Two Plus
80,48,7,3,383,20,generic,personalized,Leaderboards,FALSE,Two Plus
7,48,8,1,384,10,generic,personalized,Leaderboards,TRUE,Two Max
55,48,8,2,384,10,generic,personalized,Leaderboards,TRUE,Two Plus
16,48,8,3,384,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
64,49,1,1,385,10,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
33,49,1,2,385,30,generic,personalized,Leaderboards,FALSE,Two Max
45,49,1,3,385,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
96,49,2,1,386,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
75,49,2,2,386,30,generic,generic,Leaderboards,FALSE,Two Plus
77,49,2,3,386,20,AI,generic,Leaderboards,FALSE,Two Plus
52,49,3,1,387,10,AI,generic,Leaderboards,TRUE,Two Plus
41,49,3,2,387,20,AI,generic,Challenges & Leaderboards,FALSE,Two Max
23,49,3,3,387,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
12,49,4,1,388,30,AI,personalized,Leaderboards,TRUE,Two Max
26,49,4,2,388,20,generic,generic,Leaderboards,FALSE,Two Max
83,49,4,3,388,20,AI,personalized,Leaderboards,FALSE,Two Plus
21,49,5,1,389,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
89,49,5,2,389,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
22,49,5,3,389,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
45,49,6,1,390,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
16,49,6,2,390,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
32,49,6,3,390,20,generic,personalized,Leaderboards,FALSE,Two Max
49,49,7,1,391,10,generic,generic,Leaderboards,TRUE,Two Plus
67,49,7,2,391,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
12,49,7,3,391,30,AI,personalized,Leaderboards,TRUE,Two Max
86,49,8,1,392,20,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
92,49,8,2,392,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
52,49,8,3,392,10,AI,generic,Leaderboards,TRUE,Two Plus
15,50,1,1,393,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
9,50,1,2,393,30,generic,personalized,Leaderboards,TRUE,Two Max
61,50,1,3,393,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
94,50,2,1,394,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
45,50,2,2,394,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
55,50,2,3,394,10,generic,personalized,Leaderboards,TRUE,Two Plus
58,50,3,1,395,10,AI,personalized,Leaderboards,TRUE,Two Plus
39,50,3,2,395,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
40,50,3,3,395,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
41,50,4,1,396,20,AI,generic,Challenges & Leaderboards,FALSE,Two Max
4,50,4,2,396,10,AI,generic,Leaderboards,TRUE,Two Max
2,50,4,3,396,20,generic,generic,Leaderboards,TRUE,Two Max
19,50,5,1,397,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
61,50,5,2,397,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
34,50,5,3,397,10,AI,personalized,Leaderboards,FALSE,Two Max
14,50,6,1,398,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
74,50,6,2,398,20,generic,generic,Leaderboards,FALSE,Two Plus
30,50,6,3,398,30,AI,generic,Leaderboards,FALSE,Two Max
45,50,7,1,399,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
64,50,7,2,399,10,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
58,50,7,3,399,10,AI,personalized,Leaderboards,TRUE,Two Plus
35,50,8,1,400,20,AI,personalized,Leaderboards,FALSE,Two Max
70,50,8,2,400,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
10,50,8,3,400,10,AI,personalized,Leaderboards,TRUE,Two Max
24,51,1,1,401,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
29,51,1,2,401,20,AI,generic,Leaderboards,FALSE,Two Max
86,51,1,3,401,20,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
68,51,2,1,402,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
36,51,2,2,402,30,AI,personalized,Leaderboards,FALSE,Two Max
38,51,2,3,402,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
82,51,3,1,403,10,AI,personalized,Leaderboards,FALSE,Two Plus
63,51,3,2,403,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
21,51,3,3,403,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
7,51,4,1,404,10,generic,personalized,Leaderboards,TRUE,Two Max
56,51,4,2,404,20,generic,personalized,Leaderboards,TRUE,Two Plus
73,51,4,3,404,10,generic,generic,Leaderboards,FALSE,Two Plus
16,51,5,1,405,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
19,51,5,2,405,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
78,51,5,3,405,30,AI,generic,Leaderboards,FALSE,Two Plus
71,51,6,1,406,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
47,51,6,2,406,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
4,51,6,3,406,10,AI,generic,Leaderboards,TRUE,Two Max
26,51,7,1,407,20,generic,generic,Leaderboards,FALSE,Two Max
54,51,7,2,407,30,AI,generic,Leaderboards,TRUE,Two Plus
56,51,7,3,407,20,generic,personalized,Leaderboards,TRUE,Two Plus
27,51,8,1,408,30,generic,generic,Leaderboards,FALSE,Two Max
88,51,8,2,408,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
47,51,8,3,408,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
67,52,1,1,409,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
87,52,1,2,409,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
50,52,1,3,409,20,generic,generic,Leaderboards,TRUE,Two Plus
43,52,2,1,410,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
42,52,2,2,410,30,AI,generic,Challenges & Leaderboards,FALSE,Two Max
40,52,2,3,410,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
3,52,3,1,411,30,generic,generic,Leaderboards,TRUE,Two Max
6,52,3,2,411,30,AI,generic,Leaderboards,TRUE,Two Max
50,52,3,3,411,20,generic,generic,Leaderboards,TRUE,Two Plus
77,52,4,1,412,20,AI,generic,Leaderboards,FALSE,Two Plus
63,52,4,2,412,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
72,52,4,3,412,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
75,52,5,1,413,30,generic,generic,Leaderboards,FALSE,Two Plus
34,52,5,2,413,10,AI,personalized,Leaderboards,FALSE,Two Max
85,52,5,3,413,10,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
72,52,6,1,414,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
67,52,6,2,414,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
77,52,6,3,414,20,AI,generic,Leaderboards,FALSE,Two Plus
19,52,7,1,415,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
31,52,7,2,415,10,generic,personalized,Leaderboards,FALSE,Two Max
10,52,7,3,415,10,AI,personalized,Leaderboards,TRUE,Two Max
29,52,8,1,416,20,AI,generic,Leaderboards,FALSE,Two Max
91,52,8,2,416,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
34,52,8,3,416,10,AI,personalized,Leaderboards,FALSE,Two Max
95,53,1,1,417,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
34,53,1,2,417,10,AI,personalized,Leaderboards,FALSE,Two Max
11,53,1,3,417,20,AI,personalized,Leaderboards,TRUE,Two Max
51,53,2,1,418,30,generic,generic,Leaderboards,TRUE,Two Plus
2,53,2,2,418,20,generic,generic,Leaderboards,TRUE,Two Max
8,53,2,3,418,20,generic,personalized,Leaderboards,TRUE,Two Max
67,53,3,1,419,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
40,53,3,2,419,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
72,53,3,3,419,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
47,53,4,1,420,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
75,53,4,2,420,30,generic,generic,Leaderboards,FALSE,Two Plus
57,53,4,3,420,30,generic,personalized,Leaderboards,TRUE,Two Plus
20,53,5,1,421,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
51,53,5,2,421,30,generic,generic,Leaderboards,TRUE,Two Plus
65,53,5,3,421,20,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
28,53,6,1,422,10,AI,generic,Leaderboards,FALSE,Two Max
85,53,6,2,422,10,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
35,53,6,3,422,20,AI,personalized,Leaderboards,FALSE,Two Max
56,53,7,1,423,20,generic,personalized,Leaderboards,TRUE,Two Plus
54,53,7,2,423,30,AI,generic,Leaderboards,TRUE,Two Plus
89,53,7,3,423,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
39,53,8,1,424,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
3,53,8,2,424,30,generic,generic,Leaderboards,TRUE,Two Max
13,53,8,3,424,10,generic,generic,Challenges & Leaderboards,TRUE,Two Max
12,54,1,1,425,30,AI,personalized,Leaderboards,TRUE,Two Max
83,54,1,2,425,20,AI,personalized,Leaderboards,FALSE,Two Plus
5,54,1,3,425,20,AI,generic,Leaderboards,TRUE,Two Max
34,54,2,1,426,10,AI,personalized,Leaderboards,FALSE,Two Max
23,54,2,2,426,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
2,54,2,3,426,20,generic,generic,Leaderboards,TRUE,Two Max
21,54,3,1,427,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
44,54,3,2,427,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
53,54,3,3,427,20,AI,generic,Leaderboards,TRUE,Two Plus
34,54,4,1,428,10,AI,personalized,Leaderboards,FALSE,Two Max
16,54,4,2,428,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
23,54,4,3,428,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
36,54,5,1,429,30,AI,personalized,Leaderboards,FALSE,Two Max
11,54,5,2,429,20,AI,personalized,Leaderboards,TRUE,Two Max
66,54,5,3,429,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
44,54,6,1,430,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
57,54,6,2,430,30,generic,personalized,Leaderboards,TRUE,Two Plus
22,54,6,3,430,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
27,54,7,1,431,30,generic,generic,Leaderboards,FALSE,Two Max
18,54,7,2,431,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
91,54,7,3,431,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
45,54,8,1,432,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
4,54,8,2,432,10,AI,generic,Leaderboards,TRUE,Two Max
28,54,8,3,432,10,AI,generic,Leaderboards,FALSE,Two Max
62,55,1,1,433,20,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
63,55,1,2,433,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
23,55,1,3,433,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
84,55,2,1,434,30,AI,personalized,Leaderboards,FALSE,Two Plus
39,55,2,2,434,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
18,55,2,3,434,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
95,55,3,1,435,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
81,55,3,2,435,30,generic,personalized,Leaderboards,FALSE,Two Plus
24,55,3,3,435,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
75,55,4,1,436,30,generic,generic,Leaderboards,FALSE,Two Plus
45,55,4,2,436,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
38,55,4,3,436,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
93,55,5,1,437,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
52,55,5,2,437,10,AI,generic,Leaderboards,TRUE,Two Plus
94,55,5,3,437,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
82,55,6,1,438,10,AI,personalized,Leaderboards,FALSE,Two Plus
48,55,6,2,438,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
30,55,6,3,438,30,AI,generic,Leaderboards,FALSE,Two Max
6,55,7,1,439,30,AI,generic,Leaderboards,TRUE,Two Max
90,55,7,2,439,30,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
9,55,7,3,439,30,generic,personalized,Leaderboards,TRUE,Two Max
31,55,8,1,440,10,generic,personalized,Leaderboards,FALSE,Two Max
39,55,8,2,440,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
19,55,8,3,440,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
26,56,1,1,441,20,generic,generic,Leaderboards,FALSE,Two Max
53,56,1,2,441,20,AI,generic,Leaderboards,TRUE,Two Plus
72,56,1,3,441,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
80,56,2,1,442,20,generic,personalized,Leaderboards,FALSE,Two Plus
41,56,2,2,442,20,AI,generic,Challenges & Leaderboards,FALSE,Two Max
39,56,2,3,442,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
45,56,3,1,443,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
6,56,3,2,443,30,AI,generic,Leaderboards,TRUE,Two Max
21,56,3,3,443,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
48,56,4,1,444,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
82,56,4,2,444,10,AI,personalized,Leaderboards,FALSE,Two Plus
83,56,4,3,444,20,AI,personalized,Leaderboards,FALSE,Two Plus
55,56,5,1,445,10,generic,personalized,Leaderboards,TRUE,Two Plus
56,56,5,2,445,20,generic,personalized,Leaderboards,TRUE,Two Plus
74,56,5,3,445,20,generic,generic,Leaderboards,FALSE,Two Plus
2,56,6,1,446,20,generic,generic,Leaderboards,TRUE,Two Max
96,56,6,2,446,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
71,56,6,3,446,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
8,56,7,1,447,20,generic,personalized,Leaderboards,TRUE,Two Max
63,56,7,2,447,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
77,56,7,3,447,20,AI,generic,Leaderboards,FALSE,Two Plus
51,56,8,1,448,30,generic,generic,Leaderboards,TRUE,Two Plus
4,56,8,2,448,10,AI,generic,Leaderboards,TRUE,Two Max
18,56,8,3,448,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
51,57,1,1,449,30,generic,generic,Leaderboards,TRUE,Two Plus
79,57,1,2,449,10,generic,personalized,Leaderboards,FALSE,Two Plus
60,57,1,3,449,30,AI,personalized,Leaderboards,TRUE,Two Plus
39,57,2,1,450,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
33,57,2,2,450,30,generic,personalized,Leaderboards,FALSE,Two Max
76,57,2,3,450,10,AI,generic,Leaderboards,FALSE,Two Plus
73,57,3,1,451,10,generic,generic,Leaderboards,FALSE,Two Plus
3,57,3,2,451,30,generic,generic,Leaderboards,TRUE,Two Max
79,57,3,3,451,10,generic,personalized,Leaderboards,FALSE,Two Plus
61,57,4,1,452,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
1,57,4,2,452,10,generic,generic,Leaderboards,TRUE,Two Max
94,57,4,3,452,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
21,57,5,1,453,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
31,57,5,2,453,10,generic,personalized,Leaderboards,FALSE,Two Max
58,57,5,3,453,10,AI,personalized,Leaderboards,TRUE,Two Plus
87,57,6,1,454,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
37,57,6,2,454,10,generic,generic,Challenges & Leaderboards,FALSE,Two Max
35,57,6,3,454,20,AI,personalized,Leaderboards,FALSE,Two Max
67,57,7,1,455,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
89,57,7,2,455,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
88,57,7,3,455,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
62,57,8,1,456,20,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
88,57,8,2,456,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
24,57,8,3,456,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
54,58,1,1,457,30,AI,generic,Leaderboards,TRUE,Two Plus
76,58,1,2,457,10,AI,generic,Leaderboards,FALSE,Two Plus
79,58,1,3,457,10,generic,personalized,Leaderboards,FALSE,Two Plus
2,58,2,1,458,20,generic,generic,Leaderboards,TRUE,Two Max
7,58,2,2,458,10,generic,personalized,Leaderboards,TRUE,Two Max
5,58,2,3,458,20,AI,generic,Leaderboards,TRUE,Two Max
2,58,3,1,459,20,generic,generic,Leaderboards,TRUE,Two Max
59,58,3,2,459,20,AI,personalized,Leaderboards,TRUE,Two Plus
51,58,3,3,459,30,generic,generic,Leaderboards,TRUE,Two Plus
84,58,4,1,460,30,AI,personalized,Leaderboards,FALSE,Two Plus
22,58,4,2,460,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
89,58,4,3,460,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
57,58,5,1,461,30,generic,personalized,Leaderboards,TRUE,Two Plus
32,58,5,2,461,20,generic,personalized,Leaderboards,FALSE,Two Max
1,58,5,3,461,10,generic,generic,Leaderboards,TRUE,Two Max
93,58,6,1,462,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
28,58,6,2,462,10,AI,generic,Leaderboards,FALSE,Two Max
20,58,6,3,462,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
2,58,7,1,463,20,generic,generic,Leaderboards,TRUE,Two Max
12,58,7,2,463,30,AI,personalized,Leaderboards,TRUE,Two Max
88,58,7,3,463,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
1,58,8,1,464,10,generic,generic,Leaderboards,TRUE,Two Max
9,58,8,2,464,30,generic,personalized,Leaderboards,TRUE,Two Max
37,58,8,3,464,10,generic,generic,Challenges & Leaderboards,FALSE,Two Max
95,59,1,1,465,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
11,59,1,2,465,20,AI,personalized,Leaderboards,TRUE,Two Max
25,59,1,3,465,10,generic,generic,Leaderboards,FALSE,Two Max
67,59,2,1,466,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
75,59,2,2,466,30,generic,generic,Leaderboards,FALSE,Two Plus
5,59,2,3,466,20,AI,generic,Leaderboards,TRUE,Two Max
21,59,3,1,467,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
30,59,3,2,467,30,AI,generic,Leaderboards,FALSE,Two Max
79,59,3,3,467,10,generic,personalized,Leaderboards,FALSE,Two Plus
43,59,4,1,468,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
69,59,4,2,468,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
96,59,4,3,468,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
60,59,5,1,469,30,AI,personalized,Leaderboards,TRUE,Two Plus
90,59,5,2,469,30,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
92,59,5,3,469,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
90,59,6,1,470,30,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
78,59,6,2,470,30,AI,generic,Leaderboards,FALSE,Two Plus
76,59,6,3,470,10,AI,generic,Leaderboards,FALSE,Two Plus
58,59,7,1,471,10,AI,personalized,Leaderboards,TRUE,Two Plus
94,59,7,2,471,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
19,59,7,3,471,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
27,59,8,1,472,30,generic,generic,Leaderboards,FALSE,Two Max
59,59,8,2,472,20,AI,personalized,Leaderboards,TRUE,Two Plus
61,59,8,3,472,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
61,60,1,1,473,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
59,60,1,2,473,20,AI,personalized,Leaderboards,TRUE,Two Plus
63,60,1,3,473,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
29,60,2,1,474,20,AI,generic,Leaderboards,FALSE,Two Max
54,60,2,2,474,30,AI,generic,Leaderboards,TRUE,Two Plus
14,60,2,3,474,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
6,60,3,1,475,30,AI,generic,Leaderboards,TRUE,Two Max
70,60,3,2,475,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
95,60,3,3,475,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
92,60,4,1,476,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
40,60,4,2,476,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
48,60,4,3,476,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
93,60,5,1,477,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
94,60,5,2,477,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
43,60,5,3,477,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
93,60,6,1,478,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
39,60,6,2,478,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
84,60,6,3,478,30,AI,personalized,Leaderboards,FALSE,Two Plus
74,60,7,1,479,20,generic,generic,Leaderboards,FALSE,Two Plus
70,60,7,2,479,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
62,60,7,3,479,20,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
73,60,8,1,480,10,generic,generic,Leaderboards,FALSE,Two Plus
96,60,8,2,480,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
64,60,8,3,480,10,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
3,61,1,1,481,30,generic,generic,Leaderboards,TRUE,Two Max
46,61,1,2,481,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
88,61,1,3,481,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
18,61,2,1,482,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
72,61,2,2,482,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
68,61,2,3,482,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
3,61,3,1,483,30,generic,generic,Leaderboards,TRUE,Two Max
27,61,3,2,483,30,generic,generic,Leaderboards,FALSE,Two Max
89,61,3,3,483,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
15,61,4,1,484,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
89,61,4,2,484,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
63,61,4,3,484,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
