profileID,respID,qID,altID,obsID,price,Training_Program,Meal_Plan,Gamification,Counseling,Combined_Training_Session
94,201,7,1,1607,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
66,201,7,2,1607,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
84,201,7,3,1607,30,AI,personalized,Leaderboards,FALSE,Two Plus
15,201,8,1,1608,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
40,201,8,2,1608,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
87,201,8,3,1608,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
54,202,1,1,1609,30,AI,generic,Leaderboards,TRUE,Two Plus
41,202,1,2,1609,20,AI,generic,Challenges & Leaderboards,FALSE,Two Max
55,202,1,3,1609,10,generic,personalized,Leaderboards,TRUE,Two Plus
79,202,2,1,1610,10,generic,personalized,Leaderboards,FALSE,Two Plus
3,202,2,2,1610,30,generic,generic,Leaderboards,TRUE,Two Max
72,202,2,3,1610,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
27,202,3,1,1611,30,generic,generic,Leaderboards,FALSE,Two Max
11,202,3,2,1611,20,AI,personalized,Leaderboards,TRUE,Two Max
15,202,3,3,1611,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
67,202,4,1,1612,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
66,202,4,2,1612,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
63,202,4,3,1612,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
35,202,5,1,1613,20,AI,personalized,Leaderboards,FALSE,Two Max
7,202,5,2,1613,10,generic,personalized,Leaderboards,TRUE,Two Max
31,202,5,3,1613,10,generic,personalized,Leaderboards,FALSE,Two Max
2,202,6,1,1614,20,generic,generic,Leaderboards,TRUE,Two Max
68,202,6,2,1614,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
4,202,6,3,1614,10,AI,generic,Leaderboards,TRUE,Two Max
7,202,7,1,1615,10,generic,personalized,Leaderboards,TRUE,Two Max
9,202,7,2,1615,30,generic,personalized,Leaderboards,TRUE,Two Max
31,202,7,3,1615,10,generic,personalized,Leaderboards,FALSE,Two Max
27,202,8,1,1616,30,generic,generic,Leaderboards,FALSE,Two Max
12,202,8,2,1616,30,AI,personalized,Leaderboards,TRUE,Two Max
29,202,8,3,1616,20,AI,generic,Leaderboards,FALSE,Two Max
63,203,1,1,1617,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
17,203,1,2,1617,20,AI,generic,Challenges & Leaderboards,TRUE,Two Max
93,203,1,3,1617,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
19,203,2,1,1618,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
95,203,2,2,1618,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
88,203,2,3,1618,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
21,203,3,1,1619,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
49,203,3,2,1619,10,generic,generic,Leaderboards,TRUE,Two Plus
66,203,3,3,1619,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
25,203,4,1,1620,10,generic,generic,Leaderboards,FALSE,Two Max
6,203,4,2,1620,30,AI,generic,Leaderboards,TRUE,Two Max
87,203,4,3,1620,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
71,203,5,1,1621,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
77,203,5,2,1621,20,AI,generic,Leaderboards,FALSE,Two Plus
23,203,5,3,1621,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
45,203,6,1,1622,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
79,203,6,2,1622,10,generic,personalized,Leaderboards,FALSE,Two Plus
65,203,6,3,1622,20,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
79,203,7,1,1623,10,generic,personalized,Leaderboards,FALSE,Two Plus
84,203,7,2,1623,30,AI,personalized,Leaderboards,FALSE,Two Plus
14,203,7,3,1623,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
38,203,8,1,1624,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
89,203,8,2,1624,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
71,203,8,3,1624,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
49,204,1,1,1625,10,generic,generic,Leaderboards,TRUE,Two Plus
38,204,1,2,1625,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
5,204,1,3,1625,20,AI,generic,Leaderboards,TRUE,Two Max
71,204,2,1,1626,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
93,204,2,2,1626,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
89,204,2,3,1626,20,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
16,204,3,1,1627,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
36,204,3,2,1627,30,AI,personalized,Leaderboards,FALSE,Two Max
71,204,3,3,1627,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
92,204,4,1,1628,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
70,204,4,2,1628,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
9,204,4,3,1628,30,generic,personalized,Leaderboards,TRUE,Two Max
61,204,5,1,1629,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
34,204,5,2,1629,10,AI,personalized,Leaderboards,FALSE,Two Max
72,204,5,3,1629,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
33,204,6,1,1630,30,generic,personalized,Leaderboards,FALSE,Two Max
58,204,6,2,1630,10,AI,personalized,Leaderboards,TRUE,Two Plus
55,204,6,3,1630,10,generic,personalized,Leaderboards,TRUE,Two Plus
8,204,7,1,1631,20,generic,personalized,Leaderboards,TRUE,Two Max
93,204,7,2,1631,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
55,204,7,3,1631,10,generic,personalized,Leaderboards,TRUE,Two Plus
70,204,8,1,1632,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
92,204,8,2,1632,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
96,204,8,3,1632,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
71,205,1,1,1633,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
2,205,1,2,1633,20,generic,generic,Leaderboards,TRUE,Two Max
49,205,1,3,1633,10,generic,generic,Leaderboards,TRUE,Two Plus
6,205,2,1,1634,30,AI,generic,Leaderboards,TRUE,Two Max
19,205,2,2,1634,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
47,205,2,3,1634,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
48,205,3,1,1635,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
57,205,3,2,1635,30,generic,personalized,Leaderboards,TRUE,Two Plus
45,205,3,3,1635,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
4,205,4,1,1636,10,AI,generic,Leaderboards,TRUE,Two Max
12,205,4,2,1636,30,AI,personalized,Leaderboards,TRUE,Two Max
69,205,4,3,1636,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
60,205,5,1,1637,30,AI,personalized,Leaderboards,TRUE,Two Plus
19,205,5,2,1637,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
58,205,5,3,1637,10,AI,personalized,Leaderboards,TRUE,Two Plus
75,205,6,1,1638,30,generic,generic,Leaderboards,FALSE,Two Plus
49,205,6,2,1638,10,generic,generic,Leaderboards,TRUE,Two Plus
92,205,6,3,1638,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
92,205,7,1,1639,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
3,205,7,2,1639,30,generic,generic,Leaderboards,TRUE,Two Max
85,205,7,3,1639,10,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
81,205,8,1,1640,30,generic,personalized,Leaderboards,FALSE,Two Plus
60,205,8,2,1640,30,AI,personalized,Leaderboards,TRUE,Two Plus
15,205,8,3,1640,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
35,206,1,1,1641,20,AI,personalized,Leaderboards,FALSE,Two Max
64,206,1,2,1641,10,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
94,206,1,3,1641,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
10,206,2,1,1642,10,AI,personalized,Leaderboards,TRUE,Two Max
94,206,2,2,1642,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
65,206,2,3,1642,20,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
59,206,3,1,1643,20,AI,personalized,Leaderboards,TRUE,Two Plus
96,206,3,2,1643,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
87,206,3,3,1643,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
67,206,4,1,1644,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
46,206,4,2,1644,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
40,206,4,3,1644,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
9,206,5,1,1645,30,generic,personalized,Leaderboards,TRUE,Two Max
48,206,5,2,1645,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
4,206,5,3,1645,10,AI,generic,Leaderboards,TRUE,Two Max
59,206,6,1,1646,20,AI,personalized,Leaderboards,TRUE,Two Plus
27,206,6,2,1646,30,generic,generic,Leaderboards,FALSE,Two Max
22,206,6,3,1646,10,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
43,206,7,1,1647,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
61,206,7,2,1647,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
69,206,7,3,1647,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
3,206,8,1,1648,30,generic,generic,Leaderboards,TRUE,Two Max
81,206,8,2,1648,30,generic,personalized,Leaderboards,FALSE,Two Plus
75,206,8,3,1648,30,generic,generic,Leaderboards,FALSE,Two Plus
71,207,1,1,1649,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
53,207,1,2,1649,20,AI,generic,Leaderboards,TRUE,Two Plus
2,207,1,3,1649,20,generic,generic,Leaderboards,TRUE,Two Max
82,207,2,1,1650,10,AI,personalized,Leaderboards,FALSE,Two Plus
95,207,2,2,1650,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
46,207,2,3,1650,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
14,207,3,1,1651,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
48,207,3,2,1651,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
83,207,3,3,1651,20,AI,personalized,Leaderboards,FALSE,Two Plus
75,207,4,1,1652,30,generic,generic,Leaderboards,FALSE,Two Plus
87,207,4,2,1652,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
16,207,4,3,1652,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
87,207,5,1,1653,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
19,207,5,2,1653,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
54,207,5,3,1653,30,AI,generic,Leaderboards,TRUE,Two Plus
66,207,6,1,1654,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
83,207,6,2,1654,20,AI,personalized,Leaderboards,FALSE,Two Plus
24,207,6,3,1654,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
57,207,7,1,1655,30,generic,personalized,Leaderboards,TRUE,Two Plus
53,207,7,2,1655,20,AI,generic,Leaderboards,TRUE,Two Plus
59,207,7,3,1655,20,AI,personalized,Leaderboards,TRUE,Two Plus
76,207,8,1,1656,10,AI,generic,Leaderboards,FALSE,Two Plus
86,207,8,2,1656,20,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
11,207,8,3,1656,20,AI,personalized,Leaderboards,TRUE,Two Max
8,208,1,1,1657,20,generic,personalized,Leaderboards,TRUE,Two Max
2,208,1,2,1657,20,generic,generic,Leaderboards,TRUE,Two Max
76,208,1,3,1657,10,AI,generic,Leaderboards,FALSE,Two Plus
14,208,2,1,1658,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
84,208,2,2,1658,30,AI,personalized,Leaderboards,FALSE,Two Plus
42,208,2,3,1658,30,AI,generic,Challenges & Leaderboards,FALSE,Two Max
4,208,3,1,1659,10,AI,generic,Leaderboards,TRUE,Two Max
43,208,3,2,1659,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
83,208,3,3,1659,20,AI,personalized,Leaderboards,FALSE,Two Plus
43,208,4,1,1660,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
6,208,4,2,1660,30,AI,generic,Leaderboards,TRUE,Two Max
8,208,4,3,1660,20,generic,personalized,Leaderboards,TRUE,Two Max
13,208,5,1,1661,10,generic,generic,Challenges & Leaderboards,TRUE,Two Max
40,208,5,2,1661,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
50,208,5,3,1661,20,generic,generic,Leaderboards,TRUE,Two Plus
75,208,6,1,1662,30,generic,generic,Leaderboards,FALSE,Two Plus
25,208,6,2,1662,10,generic,generic,Leaderboards,FALSE,Two Max
92,208,6,3,1662,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
54,208,7,1,1663,30,AI,generic,Leaderboards,TRUE,Two Plus
39,208,7,2,1663,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
8,208,7,3,1663,20,generic,personalized,Leaderboards,TRUE,Two Max
80,208,8,1,1664,20,generic,personalized,Leaderboards,FALSE,Two Plus
40,208,8,2,1664,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
84,208,8,3,1664,30,AI,personalized,Leaderboards,FALSE,Two Plus
77,209,1,1,1665,20,AI,generic,Leaderboards,FALSE,Two Plus
53,209,1,2,1665,20,AI,generic,Leaderboards,TRUE,Two Plus
92,209,1,3,1665,20,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
45,209,2,1,1666,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
59,209,2,2,1666,20,AI,personalized,Leaderboards,TRUE,Two Plus
90,209,2,3,1666,30,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
54,209,3,1,1667,30,AI,generic,Leaderboards,TRUE,Two Plus
36,209,3,2,1667,30,AI,personalized,Leaderboards,FALSE,Two Max
13,209,3,3,1667,10,generic,generic,Challenges & Leaderboards,TRUE,Two Max
72,209,4,1,1668,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
60,209,4,2,1668,30,AI,personalized,Leaderboards,TRUE,Two Plus
43,209,4,3,1668,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
6,209,5,1,1669,30,AI,generic,Leaderboards,TRUE,Two Max
12,209,5,2,1669,30,AI,personalized,Leaderboards,TRUE,Two Max
39,209,5,3,1669,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
59,209,6,1,1670,20,AI,personalized,Leaderboards,TRUE,Two Plus
87,209,6,2,1670,30,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
66,209,6,3,1670,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
84,209,7,1,1671,30,AI,personalized,Leaderboards,FALSE,Two Plus
91,209,7,2,1671,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
65,209,7,3,1671,20,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
61,209,8,1,1672,10,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
26,209,8,2,1672,20,generic,generic,Leaderboards,FALSE,Two Max
88,209,8,3,1672,10,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
30,210,1,1,1673,30,AI,generic,Leaderboards,FALSE,Two Max
52,210,1,2,1673,10,AI,generic,Leaderboards,TRUE,Two Plus
54,210,1,3,1673,30,AI,generic,Leaderboards,TRUE,Two Plus
69,210,2,1,1674,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
71,210,2,2,1674,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
49,210,2,3,1674,10,generic,generic,Leaderboards,TRUE,Two Plus
12,210,3,1,1675,30,AI,personalized,Leaderboards,TRUE,Two Max
17,210,3,2,1675,20,AI,generic,Challenges & Leaderboards,TRUE,Two Max
6,210,3,3,1675,30,AI,generic,Leaderboards,TRUE,Two Max
84,210,4,1,1676,30,AI,personalized,Leaderboards,FALSE,Two Plus
76,210,4,2,1676,10,AI,generic,Leaderboards,FALSE,Two Plus
49,210,4,3,1676,10,generic,generic,Leaderboards,TRUE,Two Plus
78,210,5,1,1677,30,AI,generic,Leaderboards,FALSE,Two Plus
94,210,5,2,1677,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
15,210,5,3,1677,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
18,210,6,1,1678,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
90,210,6,2,1678,30,AI,generic,Challenges & Leaderboards,FALSE,Two Plus
75,210,6,3,1678,30,generic,generic,Leaderboards,FALSE,Two Plus
1,210,7,1,1679,10,generic,generic,Leaderboards,TRUE,Two Max
12,210,7,2,1679,30,AI,personalized,Leaderboards,TRUE,Two Max
23,210,7,3,1679,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
5,210,8,1,1680,20,AI,generic,Leaderboards,TRUE,Two Max
16,210,8,2,1680,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
28,210,8,3,1680,10,AI,generic,Leaderboards,FALSE,Two Max
73,211,1,1,1681,10,generic,generic,Leaderboards,FALSE,Two Plus
82,211,1,2,1681,10,AI,personalized,Leaderboards,FALSE,Two Plus
96,211,1,3,1681,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
3,211,2,1,1682,30,generic,generic,Leaderboards,TRUE,Two Max
14,211,2,2,1682,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
84,211,2,3,1682,30,AI,personalized,Leaderboards,FALSE,Two Plus
33,211,3,1,1683,30,generic,personalized,Leaderboards,FALSE,Two Max
69,211,3,2,1683,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
15,211,3,3,1683,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
93,211,4,1,1684,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
16,211,4,2,1684,10,AI,generic,Challenges & Leaderboards,TRUE,Two Max
34,211,4,3,1684,10,AI,personalized,Leaderboards,FALSE,Two Max
39,211,5,1,1685,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
36,211,5,2,1685,30,AI,personalized,Leaderboards,FALSE,Two Max
74,211,5,3,1685,20,generic,generic,Leaderboards,FALSE,Two Plus
83,211,6,1,1686,20,AI,personalized,Leaderboards,FALSE,Two Plus
26,211,6,2,1686,20,generic,generic,Leaderboards,FALSE,Two Max
40,211,6,3,1686,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
74,211,7,1,1687,20,generic,generic,Leaderboards,FALSE,Two Plus
75,211,7,2,1687,30,generic,generic,Leaderboards,FALSE,Two Plus
24,211,7,3,1687,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
45,211,8,1,1688,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
56,211,8,2,1688,20,generic,personalized,Leaderboards,TRUE,Two Plus
60,211,8,3,1688,30,AI,personalized,Leaderboards,TRUE,Two Plus
1,212,1,1,1689,10,generic,generic,Leaderboards,TRUE,Two Max
66,212,1,2,1689,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
9,212,1,3,1689,30,generic,personalized,Leaderboards,TRUE,Two Max
93,212,2,1,1690,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
86,212,2,2,1690,20,generic,generic,Challenges & Leaderboards,FALSE,Two Plus
95,212,2,3,1690,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
66,212,3,1,1691,30,AI,generic,Challenges & Leaderboards,TRUE,Two Plus
45,212,3,2,1691,30,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
60,212,3,3,1691,30,AI,personalized,Leaderboards,TRUE,Two Plus
24,212,4,1,1692,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
81,212,4,2,1692,30,generic,personalized,Leaderboards,FALSE,Two Plus
47,212,4,3,1692,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
96,212,5,1,1693,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
55,212,5,2,1693,10,generic,personalized,Leaderboards,TRUE,Two Plus
35,212,5,3,1693,20,AI,personalized,Leaderboards,FALSE,Two Max
40,212,6,1,1694,10,AI,generic,Challenges & Leaderboards,FALSE,Two Max
21,212,6,2,1694,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
50,212,6,3,1694,20,generic,generic,Leaderboards,TRUE,Two Plus
58,212,7,1,1695,10,AI,personalized,Leaderboards,TRUE,Two Plus
4,212,7,2,1695,10,AI,generic,Leaderboards,TRUE,Two Max
23,212,7,3,1695,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
13,212,8,1,1696,10,generic,generic,Challenges & Leaderboards,TRUE,Two Max
42,212,8,2,1696,30,AI,generic,Challenges & Leaderboards,FALSE,Two Max
34,212,8,3,1696,10,AI,personalized,Leaderboards,FALSE,Two Max
79,213,1,1,1697,10,generic,personalized,Leaderboards,FALSE,Two Plus
55,213,1,2,1697,10,generic,personalized,Leaderboards,TRUE,Two Plus
69,213,1,3,1697,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
69,213,2,1,1698,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
8,213,2,2,1698,20,generic,personalized,Leaderboards,TRUE,Two Max
26,213,2,3,1698,20,generic,generic,Leaderboards,FALSE,Two Max
30,213,3,1,1699,30,AI,generic,Leaderboards,FALSE,Two Max
14,213,3,2,1699,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
72,213,3,3,1699,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
38,213,4,1,1700,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
96,213,4,2,1700,30,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
71,213,4,3,1700,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
72,213,5,1,1701,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
23,213,5,2,1701,20,AI,personalized,Challenges & Leaderboards,TRUE,Two Max
25,213,5,3,1701,10,generic,generic,Leaderboards,FALSE,Two Max
3,213,6,1,1702,30,generic,generic,Leaderboards,TRUE,Two Max
18,213,6,2,1702,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
38,213,6,3,1702,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
14,213,7,1,1703,20,generic,generic,Challenges & Leaderboards,TRUE,Two Max
19,213,7,2,1703,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
25,213,7,3,1703,10,generic,generic,Leaderboards,FALSE,Two Max
11,213,8,1,1704,20,AI,personalized,Leaderboards,TRUE,Two Max
56,213,8,2,1704,20,generic,personalized,Leaderboards,TRUE,Two Plus
17,213,8,3,1704,20,AI,generic,Challenges & Leaderboards,TRUE,Two Max
19,214,1,1,1705,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
1,214,1,2,1705,10,generic,generic,Leaderboards,TRUE,Two Max
37,214,1,3,1705,10,generic,generic,Challenges & Leaderboards,FALSE,Two Max
30,214,2,1,1706,30,AI,generic,Leaderboards,FALSE,Two Max
62,214,2,2,1706,20,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
81,214,2,3,1706,30,generic,personalized,Leaderboards,FALSE,Two Plus
69,214,3,1,1707,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
25,214,3,2,1707,10,generic,generic,Leaderboards,FALSE,Two Max
47,214,3,3,1707,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
78,214,4,1,1708,30,AI,generic,Leaderboards,FALSE,Two Plus
20,214,4,2,1708,20,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
91,214,4,3,1708,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
19,214,5,1,1709,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
82,214,5,2,1709,10,AI,personalized,Leaderboards,FALSE,Two Plus
26,214,5,3,1709,20,generic,generic,Leaderboards,FALSE,Two Max
2,214,6,1,1710,20,generic,generic,Leaderboards,TRUE,Two Max
46,214,6,2,1710,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
19,214,6,3,1710,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
63,214,7,1,1711,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
80,214,7,2,1711,20,generic,personalized,Leaderboards,FALSE,Two Plus
26,214,7,3,1711,20,generic,generic,Leaderboards,FALSE,Two Max
31,214,8,1,1712,10,generic,personalized,Leaderboards,FALSE,Two Max
39,214,8,2,1712,30,generic,generic,Challenges & Leaderboards,FALSE,Two Max
80,214,8,3,1712,20,generic,personalized,Leaderboards,FALSE,Two Plus
83,215,1,1,1713,20,AI,personalized,Leaderboards,FALSE,Two Plus
2,215,1,2,1713,20,generic,generic,Leaderboards,TRUE,Two Max
43,215,1,3,1713,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
78,215,2,1,1714,30,AI,generic,Leaderboards,FALSE,Two Plus
81,215,2,2,1714,30,generic,personalized,Leaderboards,FALSE,Two Plus
38,215,2,3,1714,20,generic,generic,Challenges & Leaderboards,FALSE,Two Max
21,215,3,1,1715,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Max
46,215,3,2,1715,10,AI,personalized,Challenges & Leaderboards,FALSE,Two Max
77,215,3,3,1715,20,AI,generic,Leaderboards,FALSE,Two Plus
67,215,4,1,1716,10,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
27,215,4,2,1716,30,generic,generic,Leaderboards,FALSE,Two Max
76,215,4,3,1716,10,AI,generic,Leaderboards,FALSE,Two Plus
95,215,5,1,1717,20,AI,personalized,Challenges & Leaderboards,FALSE,Two Plus
43,215,5,2,1717,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
7,215,5,3,1717,10,generic,personalized,Leaderboards,TRUE,Two Max
6,215,6,1,1718,30,AI,generic,Leaderboards,TRUE,Two Max
15,215,6,2,1718,30,generic,generic,Challenges & Leaderboards,TRUE,Two Max
29,215,6,3,1718,20,AI,generic,Leaderboards,FALSE,Two Max
43,215,7,1,1719,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Max
26,215,7,2,1719,20,generic,generic,Leaderboards,FALSE,Two Max
35,215,7,3,1719,20,AI,personalized,Leaderboards,FALSE,Two Max
42,215,8,1,1720,30,AI,generic,Challenges & Leaderboards,FALSE,Two Max
91,215,8,2,1720,10,generic,personalized,Challenges & Leaderboards,FALSE,Two Plus
73,215,8,3,1720,10,generic,generic,Leaderboards,FALSE,Two Plus
82,216,1,1,1721,10,AI,personalized,Leaderboards,FALSE,Two Plus
72,216,1,2,1721,30,AI,personalized,Challenges & Leaderboards,TRUE,Two Plus
34,216,1,3,1721,10,AI,personalized,Leaderboards,FALSE,Two Max
69,216,2,1,1722,30,generic,personalized,Challenges & Leaderboards,TRUE,Two Plus
18,216,2,2,1722,30,AI,generic,Challenges & Leaderboards,TRUE,Two Max
27,216,2,3,1722,30,generic,generic,Leaderboards,FALSE,Two Max
10,216,3,1,1723,10,AI,personalized,Leaderboards,TRUE,Two Max
63,216,3,2,1723,30,generic,generic,Challenges & Leaderboards,TRUE,Two Plus
56,216,3,3,1723,20,generic,personalized,Leaderboards,TRUE,Two Plus
79,216,4,1,1724,10,generic,personalized,Leaderboards,FALSE,Two Plus
